,Species,Owner,Country.of.Origin,Farm.Name,ICO.Number,Company,Number.of.Bags,Bag.Weight,Harvest.Year,Processing.Method,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,TotalScore
373,Arabica,felipe isaza,Guatemala,conquista / morito,11/23/0237,coffee resources inc.,250,2 kg,2012,Washed / Wet,Green,7.5,7.5,7.75,7.5,8,7.67,10,10,10,7.58,0,3,0,12,ft,1402.08,1402.08,1402.08,83.5
374,Arabica,kona pacific farmers cooperative,United States (Hawaii),,HDOA #210308,,14,100 lbs,,,,7.5,7.67,7.58,7.92,7.58,7.67,10,10,10,7.58,0.01,0,0,0,ft,NA,NA,NA,83.5
375,Arabica,specialty coffee association of indonesia,Indonesia,pancoer angkrek,015-282,,10,60 kg,23-Jul-10,,,7.83,7.58,7.58,7.58,7.75,7.58,10,10,10,7.58,0,0,0,0,m,1600,1600,1600,83.5
376,Arabica,carcafe ltda ci,Colombia,,3-59-0504,carcafe ltda,300,29 kg,2017 / 2018,Washed / Wet,Green,7.5,7.58,7.58,7.5,7.75,7.83,10,10,10,7.67,0,0,2,1,m,439,439,439,83.42
377,Arabica,juan luis alvarado romero,Guatemala,piamonte,11/23/0696,"unex guatemala, s.a.",50,69 kg,2017,Washed / Wet,Green,7.67,7.75,7.5,7.58,7.58,7.67,10,10,10,7.67,0.1,0,0,3,m,1700,1700,1700,83.42
378,Arabica,carcafe ltda ci,Colombia,,3-59-2318,carcafe ltda,600,29 kg,2016,Washed / Wet,Green,7.67,7.67,7.5,7.67,7.67,7.58,10,10,10,7.67,0.11,0,0,2,m,442,442,442,83.42
379,Arabica,"ceca, s.a.",Costa Rica,gamboa,5-025-0032,"ceca,s.a.",275,69 kg,2016,Washed / Wet,Blue-Green,7.58,7.5,7.42,7.92,7.5,7.67,10,10,10,7.83,0.09,0,0,4,m,1850,1850,1850,83.42
380,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,日月潭文武莊園,,宸嶧國際,1,10 kg,2015,,Blue-Green,7.67,7.67,7,7.08,7,7,10,10,10,10,0.11,0,0,0,m,NA,NA,NA,83.42
381,Arabica,bugisu cooperative union,Uganda,bulago & buginyanya,7697,bugisu cooperative union,20,1218 kg,2015,Washed / Wet,Green,7.58,7.75,7.33,7.75,7.67,7.58,10,10,10,7.75,0.11,0,0,1,m,1800,1800,1800,83.42
382,Arabica,松澤宏樹 koju matsuzawa,Thailand,matsuzawa coffee,,matsuzawa coffee,500,25 kg,2015,Washed / Wet,Bluish-Green,7.5,7.58,7.75,7.5,7.75,7.67,10,10,10,7.67,0.13,0,0,0,m,1200,1200,1200,83.42
383,Arabica,consejo salvadoreño del café,El Salvador,la joya,9-391-73,consejo salvadoreño del café,275,69 kg,2016,Washed / Wet,,7.58,7.5,7.75,7.58,7.75,7.67,10,10,10,7.58,0.11,0,0,0,m,1330,1330,1330,83.42
384,Arabica,carcafe ltda ci,Colombia,,3-59-2236,carcafe ltda,275,70 kg,2015,Natural / Dry,Green,7.58,7.67,7.58,7.67,7.58,7.67,10,10,10,7.67,0.12,4,0,0,m,442,442,442,83.42
385,Arabica,bourbon specialty coffees,Brazil,cachoeira da grama farm,002/4542/0886,bourbon specialty coffees,300,60 kg,2014,Semi-washed / Semi-pulped,Green,7.33,7.83,7.75,7.5,7.42,7.83,10,10,10,7.75,0.12,0,0,6,m,NA,NA,NA,83.42
386,Arabica,ngila estate ltd,"Tanzania, United Republic Of",ngila estate,C50,ngila estate ltd,39,60 kg,2014,Washed / Wet,Green,7.75,7.67,7.58,7.67,7.58,7.58,10,10,10,7.58,0.13,0,0,4,m,1600,1600,1600,83.42
387,Arabica,compañia colombiana agroindustrial s.a,Colombia,,15-3-79-0002,ecom cca sa,250,70 kg,2014/2015,Washed / Wet,Green,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10,10,7.58,0.12,0,0,1,m,1813,1813,1813,83.42
388,Arabica,juan luis alvarado romero,Guatemala,el papaturro,11/23/0562,"unex guatemala, s.a.",250,69 kg,2013,Natural / Dry,Green,7.75,7.83,7.33,7.83,7.5,7.67,10,10,10,7.5,0.1,0,0,1,ft,1219.2,1219.2,1219.2,83.42
389,Arabica,juan luis alvarado romero,Guatemala,finca medina,11/11711/6,"siembras vision, s.a.",250,69 kg,2014,Washed / Wet,Green,7.67,7.75,7.5,7.83,7.58,7.5,10,10,10,7.58,0.1,0,0,2,m,1500,1500,1500,83.42
390,Arabica,juan luis alvarado romero,Guatemala,el morito,11/23/1040,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.67,7.5,7.75,7.42,7.75,7.75,10,10,10,7.58,0.11,0,0,0,ft,1310.64,1310.64,1310.64,83.42
391,Arabica,kona pacific farmers cooperative,United States (Hawaii),,2233803 KONA NO. 1,kona pacific farmers cooperative,13,100 lbs,2012,Natural / Dry,Green,7.42,7.75,7.67,7.58,7.67,7.67,10,10,10,7.67,0,0,0,2,ft,NA,NA,NA,83.42
392,Arabica,exportadora de cafe condor s.a,Colombia,various,3-68-0147,exportadora de cafe condor s.a,250,70 kg,2012,Washed / Wet,Green,7.5,7.75,7.58,7.5,7.67,7.75,10,10,10,7.67,0.11,0,0,2,m,1450,1450,1450,83.42
393,Arabica,federacion nacional de cafeteros,Colombia,,03-01-0424,,250,70 kg,,,,7.58,7.58,7.58,7.67,7.75,7.67,10,10,10,7.58,0.1,1,0,3,m,NA,NA,NA,83.42
394,Arabica,kona pacific farmers cooperative,United States (Hawaii),kona pacific farmers cooperative,HDOA 210127 Kona Extra Fancy,,12,60 kg,2010,,,7.5,7.92,7.42,7.67,7.83,7.58,10,10,10,7.5,0.01,0,0,0,ft,NA,NA,NA,83.42
395,Arabica,doi tung development project,Thailand,doi tung development project,,,4,1 lbs,,,,7.58,7.25,7.5,7.92,7.92,7.42,10,10,10,7.83,0.11,0,0,0,m,NA,NA,NA,83.42
396,Arabica,grounds for health admin,Mexico,,016-2729-001-A-LAB-SS2,,6,6,January Through April,,,7.25,7.88,7.38,7.63,7.5,8.75,9,10,10,8,0.09,2,0,4,m,900,1200,1050,83.38
397,Arabica,exportadora de cafe condor s.a,Colombia,various,68-0054,exportadora de cafe condor s.a,275,70 kg,2016,Washed / Wet,,7.75,7.5,7.75,7.58,7.58,7.58,10,10,10,7.58,0,0,1,0,m,1650,1650,1650,83.33
398,Arabica,racafe & cia s.c.a,Colombia,,3-37-3729,racafe & cia s.c.a,130,70 kg,2016,Washed / Wet,Blue-Green,7.67,7.58,7.58,7.42,7.67,7.75,10,10,10,7.67,0,0,0,0,m,NA,NA,NA,83.33
399,Arabica,racafe & cia s.c.a,Colombia,,3-37-2623,racafe & cia s.c.a,275,70 kg,2016,Washed / Wet,Green,7.83,7.58,7.58,7.58,7.5,7.58,10,10,10,7.67,0,1,0,2,m,NA,NA,NA,83.33
400,Arabica,ipanema coffees,Brazil,rio verde,002/1660/0106,ipanema coffees,10,2 kg,2015/2016,Semi-washed / Semi-pulped,Green,7.5,7.83,7.33,7.58,7.58,7.92,10,10,10,7.58,0.1,1,0,5,m,1227,1227,1227,83.33
401,Arabica,andreas kussmaul,Mexico,ecc,1620280402,exportadora café california,275,1 kg,2014,Washed / Wet,Green,7.75,7.75,7.5,7.67,7.5,7.58,10,10,10,7.58,0.12,0,0,2,m,1200,1200,1200,83.33
402,Arabica,exportadora de cafe condor s.a,Colombia,various,3-68-0103,exportadora de cafe condor s.a,275,70 kg,2015,Washed / Wet,Green,7.67,7.75,7.42,7.83,7.83,7.42,10,10,10,7.42,0.11,0,0,1,m,1650,1650,1650,83.33
403,Arabica,afca,"Tanzania, United Republic Of",mondul coffee estate,C27,mondul coffee estate,10,60 kg,2014,Semi-washed / Semi-pulped,Green,7.75,7.58,7.67,7.58,7.58,7.58,10,10,10,7.58,0.12,0,0,6,m,1700,1700,1700,83.33
404,Arabica,j.andrade,Mexico,el pino,0,"café andrade, s.a. de c.v.",200,1 kg,2013,Washed / Wet,Green,7.67,7.67,7.58,7.67,7.5,7.58,10,10,10,7.67,0.12,0,0,0,m,1100,1100,1100,83.33
405,Arabica,the coffee source inc.,Costa Rica,several,5-562-0013,the coffee source inc.,250,3 lbs,2014,Washed / Wet,Green,7.67,7.67,7.42,7.67,7.67,7.67,10,10,10,7.58,0.12,0,0,3,m,1300,1300,1300,83.33
406,Arabica,eileen koyanagi,United States (Hawaii),,KP012314,kona pacific farmers cooperative,12,100 lbs,2014,Natural / Dry,Bluish-Green,7.83,7.58,7.83,7.67,7.92,8,9.33,10,9.33,7.83,0.11,0,0,1,ft,NA,NA,NA,83.33
407,Arabica,eric thormaehlen,Costa Rica,several,5-0048-0023,coricafe s.a.,250,1 kg,2013,Washed / Wet,Green,7.5,7.67,7.67,7.5,7.83,7.17,10,10,10,8,0.11,0,0,3,m,1100,1300,1200,83.33
408,Arabica,dane loraas,Peru,,030-0695-1742,sustainable harvest,280,5 lbs,2013,Washed / Wet,Green,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10,10,7.5,0.12,0,0,5,m,NA,NA,NA,83.33
409,Arabica,itiah coffee llc,Haiti,marre blanche,,itiah coffee llc.,2,4 lbs,2012,Washed / Wet,Green,7.58,7.5,7.67,7.5,7.83,7.42,10,10,10,7.83,0.11,0,0,4,ft,1280.16,1280.16,1280.16,83.33
410,Arabica,carcafe ltda ci,Colombia,,3-59-1326,carcafe ltda,250,70 kg,2013,Natural / Dry,Green,7.67,7.67,7.5,7.67,7.92,7.42,10,10,10,7.5,0.11,0,0,1,m,1000,1000,1000,83.33
411,Arabica,juan luis alvarado romero,Guatemala,el sacramento,11/23/0419,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.83,7.67,7.17,7.67,7.67,7.67,10,10,10,7.67,0.11,0,0,3,ft,1310.64,1310.64,1310.64,83.33
412,Arabica,kona pacific farmers cooperative,United States (Hawaii),,2234503 KONA PRIME,kona pacific farmers cooperative,7,100 lbs,2012,Natural / Dry,Bluish-Green,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10,10,7.83,0.1,0,0,4,ft,NA,NA,NA,83.33
413,Arabica,steven kil,Burundi,sogestal kayanza,,the specialty coffee appraisers institute of asia,220,60 kg,2012,Washed / Wet,,7.75,7.67,7.33,7.5,7.5,7.75,10,10,10,7.83,0,0,0,5,m,1880,1880,1880,83.33
414,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0133,exportadora de cafe condor s.a,250,70 kg,2012,Washed / Wet,Green,7.5,7.67,7.67,7.58,7.67,7.58,10,10,10,7.67,0,0,0,1,m,1750,1750,1750,83.33
415,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,27,100 lbs,,,,8.08,7.83,7.83,7.75,7.67,7.58,9.33,10,9.33,7.92,0.01,0,0,0,ft,NA,NA,NA,83.33
416,Arabica,kona pacific farmers cooperative,United States (Hawaii),,HDOA #210307,,25,100 lbs,,,,7.58,7.67,7.58,7.5,7.83,7.67,10,10,10,7.5,0,0,0,0,ft,NA,NA,NA,83.33
417,Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,corta pico,,cafe de don balbino s.c. de r.l. de c.v.,50,50 kg,2017,Washed / Wet,Blue-Green,7.67,7.83,7.42,7.83,7.33,7.5,10,10,10,7.67,0.11,0,0,0,m,1600,1600,1600,83.25
418,Arabica,troy quimby,Costa Rica,estate la patricia,,bold coast coffee,29,46 kg,2016,Pulped natural / honey,Green,7.5,7.5,7.83,7.5,7.67,7.67,10,10,10,7.58,0.11,0,0,0,m,1900,1900,1900,83.25
419,Arabica,rodrigo soto,Costa Rica,coopellanobonito,5-139-0050,panamerican coffee trading,275,69 kg,2015,Washed / Wet,,7.83,7.5,7.42,7.67,7.5,7.67,10,10,10,7.67,0.11,0,0,0,m,NA,NA,NA,83.25
420,Arabica,juan luis alvarado romero,Guatemala,linda vista,11/973/152,mercon guatemala s.a.,275,0 kg,2016,Washed / Wet,Green,7.5,7.58,7.42,7.83,7.67,7.58,10,10,10,7.67,0.11,0,2,7,m,2100,2100,2100,83.25
421,Arabica,kawacom uganda ltd,Uganda,kawacom uganda ltd sipi farmers group,035/170/5061178,kawacom uganda ltd,150,9000 kg,2015,Washed / Wet,Green,7.5,7.67,7.67,7.42,7.67,7.67,10,10,10,7.67,0.12,0,0,1,m,NA,NA,NA,83.25
422,Arabica,bourbon specialty coffees,Brazil,,002/4542/0189,bourbon specialty coffees,300,60 kg,2016,,Green,7.58,7.67,7.42,7.5,7.67,7.42,10,10,10,8,0.12,0,0,4,m,NA,NA,NA,83.25
423,Arabica,carcafe ltda ci,Colombia,,3-59-0318,carcafe ltda,304,35 kg,2015/2016,Natural / Dry,Green,7.58,7.67,7.67,7.17,7.75,7.83,10,10,10,7.58,0,0,0,2,m,442,442,442,83.25
424,Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,los charcos,3,productos y servicios chilindron s.a. de c.v.,11,2 kg,2015,Natural / Dry,Bluish-Green,7.83,7.75,7.5,7.58,7.58,7.58,10,10,10,7.42,0.12,0,0,2,m,1261,1261,1261,83.25
425,Arabica,"lin, che-hao krude 林哲豪",Taiwan,sunshine valley estate 向陽高山咖啡,Taiwan,taiwan coffee laboratory,10,15 kg,2015,Washed / Wet,Blue-Green,7.67,7.5,7.5,7.5,7.67,7.83,10,10,10,7.58,0.1,0,0,0,m,1000,1000,1000,83.25
426,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,以勒咖啡,Taiwanw台灣,宸嶧國際,10,60 kg,2014,Washed / Wet,Green,7.92,7.83,7.75,7.58,7.5,7.33,10,10,10,7.33,0.1,0,0,0,m,800,800,800,83.25
427,Arabica,compañia colombiana agroindustrial s.a,Colombia,,3-79-1818,ecom cca sa,250,70 kg,2014,Natural / Dry,Green,7.58,7.58,7.5,7.58,7.58,7.75,10,10,10,7.67,0,0,0,0,m,1483,1483,1483,83.25
428,Arabica,juan luis alvarado romero,Guatemala,finca medina,11-11711-85 (MED),"siembras vision, s.a.",26,69 kg,2014,Washed / Wet,Green,7.5,7.67,7.58,7.67,7.67,7.5,10,10,10,7.67,0.1,0,0,1,m,1500,1500,1500,83.25
429,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0215,exportadora de cafe condor s.a,275,70 kg,2013,Washed / Wet,Green,7.83,7.5,7.67,7.33,7.67,7.67,10,10,10,7.58,0.11,0,0,1,m,1750,1750,1750,83.25
430,Arabica,calixto guillen vazquez,Mexico,various,2406,"finca triunfo verde, s.c.",200,1 kg,2013,Washed / Wet,Green,7.58,7.75,7.5,7.5,7.58,7.58,10,10,10,7.75,0.12,0,0,6,m,1300,1300,1300,83.25
431,Arabica,kona pacific farmers cooperative,United States (Hawaii),,KF313630,kona pacific farmers cooperative,11,100 lbs,2012,Natural / Dry,Bluish-Green,7.58,7.75,7.83,8,8.08,7.67,9.33,10,9.33,7.67,0.11,0,0,4,ft,NA,NA,NA,83.25
432,Arabica,ernesto rodriguez luna,Mexico,finca teocelo,0,finca teocelo,10,1 kg,2012,Washed / Wet,Green,7.75,7.58,7.58,7.58,7.5,7.58,10,10,10,7.67,0.13,0,0,7,m,NA,NA,NA,83.25
433,Arabica,modesto landeros flores,Mexico,mata larga,0,,54,1 kg,2012,Washed / Wet,Blue-Green,7.75,7.75,7.42,7.92,7.33,7.5,10,10,10,7.58,0.12,0,0,0,m,1000,1000,1000,83.25
434,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,11/23/0767,"unex guatemala, s.a.",250,1 kg,2012,Washed / Wet,Green,7.83,7.58,7.08,7.83,7.42,8.08,10,10,10,7.42,0.11,0,0,9,ft,1310.64,1310.64,1310.64,83.25
435,Arabica,nucoffee,Brazil,água limpa,002/1251/0241,nucoffee,30,60 kg,2012,Semi-washed / Semi-pulped,Blue-Green,7.75,7.67,7.5,7.58,7.58,7.58,10,10,10,7.58,0.11,0,0,1,m,1200,1200,1200,83.25
436,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0089,exportadora de cafe condor s.a,250,70 kg,2012,Washed / Wet,Green,7.67,7.58,7.58,7.42,7.83,7.58,10,10,10,7.58,0.12,0,0,1,m,175,175,175,83.25
437,Arabica,racafe & cia s.c.a,Colombia,,3-37-0661,c.i.racafe & cia s.c.a,175,70 kg,2012,Washed / Wet,Green,7.67,7.67,7.5,7.5,7.58,7.67,10,10,10,7.67,0.11,0,0,0,m,1600,1950,1775,83.25
438,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0205,,250,70 kg,1T/2011,,,7.92,7.75,7.25,7.42,7.83,7.58,10,10,10,7.5,0.08,0,0,0,m,1600,1800,1700,83.25
439,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0107,,250,70 kg,4t/2010,,,8,7.67,7.67,7.25,7.67,7.5,10,10,10,7.5,0.13,0,0,1,m,1880,1880,1880,83.25
440,Arabica,exportadora de cafe condor s.a,Colombia,,3-068-0108,,250,70 kg,4T/2010,,,7.92,7.75,7.5,7.42,7.42,7.67,10,10,10,7.58,0.04,0,0,1,m,1800,1800,1800,83.25
441,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,002/1660/0079,ipanema coffees,320,60 kg,2017 / 2018,Natural / Dry,Green,7.67,7.42,7.5,7.58,7.67,7.58,10,10,10,7.75,0.11,0,0,4,m,890,890,890,83.17
442,Arabica,juan luis alvarado romero,Guatemala,beneficio el torreon,11/23/0673,"unex guatemala, s.a.",275,69 kg,2017,Washed / Wet,Green,7.58,7.58,7.33,7.67,7.75,7.58,10,10,10,7.67,0.1,0,0,1,m,1901,1901,1901,83.17
443,Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",mamsera,033/0004,volcafe/taylorwinch tanzania ltd,320,60 kg,2016,Washed / Wet,Green,7.67,7.58,7.42,7.67,7.67,7.58,10,10,10,7.58,0.12,0,0,3,m,168,168,168,83.17
444,Arabica,andrea bernal,Peru,,543,prodlesur sa,200,13800 kg,2017,,Green,7.92,7.5,7.5,7.58,7.67,7.5,10,10,10,7.5,0.11,0,1,0,m,NA,NA,NA,83.17
445,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,,"sunvirtue co., ltd.",1,2 kg,2017,Natural / Dry,None,7.58,7.42,7.08,7.33,7.58,8.58,10,10,10,7.58,0.07,0,0,0,m,1550,1550,1550,83.17
446,Arabica,juan luis alvarado romero,Guatemala,finca medina,11/11711/58,"siembras vision, s.a.",250,1500 kg,2016,Washed / Wet,Green,7.67,7.75,7.42,7.75,7.58,7.5,10,10,10,7.5,0.11,2,2,3,m,1500,1500,1500,83.17
447,Arabica,cadexsa,Honduras,bethel,13-63-214,cadexsa,275,69 kg,2016,Washed / Wet,Blue-Green,7.67,7.67,7.5,7.67,7.5,7.67,10,10,10,7.5,0.11,0,1,1,m,1450,1450,1450,83.17
448,Arabica,yunnan coffee exchange,China,chen lin,,yunnan coffee exchange,3,60 kg,2015,Washed / Wet,Green,7.5,7.67,7.33,7.67,7.67,7.67,10,10,10,7.67,0.11,0,0,0,m,1200,1200,1200,83.17
449,Arabica,yunnan coffee exchange,China,yunnan success trade co.ltd,,yunnan coffee exchange,3,60 kg,2015,Washed / Wet,Green,7.67,7.67,7.5,7.67,7.42,7.58,10,10,10,7.67,0.1,0,0,3,m,1600,1600,1600,83.17
450,Arabica,consejo salvadoreño del café,El Salvador,agua caliente,9-392-68,consejo salvadoreño del café,275,69 kg,2016,Washed / Wet,Green,7.5,7.5,7.33,7.67,8,7.67,10,10,10,7.5,0,0,0,0,m,1350,1350,1350,83.17
451,Arabica,juan luis alvarado romero,Guatemala,finca medina,11/11711/1,"siembras vision, s.a.",150,69 kg,2015,Washed / Wet,Green,7.5,7.75,7.5,7.83,7.58,7.5,10,10,10,7.5,0.11,0,0,1,m,1500,1500,1500,83.17
452,Arabica,juan luis alvarado romero,Guatemala,"la esperanza, margarita nuyes",11/23/2004,"unex guatemala, s.a.",100,69 kg,2015,Washed / Wet,Green,7.92,7.67,7.42,7.75,7.5,7.5,10,10,10,7.42,0.12,0,0,3,m,1400,1900,1650,83.17
453,Arabica,taylor winch (coffee) ltd.,Kenya,,37-0843-3305,taylor winch (coffee) ltd,300,2 kg,2014,Washed / Wet,Bluish-Green,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,0.1,0,0,1,m,1,500,250.5,83.17
454,Arabica,doi tung development project,Thailand,,-,doi tung development project,1,1 kg,2014,Washed / Wet,Bluish-Green,7.67,7.58,7.58,7.75,7.42,7.67,10,10,10,7.5,0.12,0,0,0,m,800,800,800,83.17
455,Arabica,tutunze kahawa ltd,"Tanzania, United Republic Of",myanganyanga,C9,tutunze kahawa ltd,180,60 kg,2014,Washed / Wet,Bluish-Green,7.58,7.67,7.67,7.58,7.42,7.58,10,10,10,7.67,0.13,0,0,6,m,1653,1653,1653,83.17
456,Arabica,racafe & cia s.c.a,Colombia,,3-37-0119,racafe & cia s.c.a,232,70 kg,2014,Washed / Wet,,7.58,7.5,7.5,7.67,7.5,7.67,10,10,10,7.75,0,0,0,4,m,1600,1950,1775,83.17
457,Arabica,kabum trading company,Uganda,kaptanya,0,kabum trading company,84,60 kg,2014,Washed / Wet,Bluish-Green,8,7.67,7.5,7.42,7.33,7.58,10,10,10,7.67,0.1,0,0,0,m,1800,1800,1800,83.17
458,Arabica,cafe politico,Colombia,unkown,unkown,green mountain coffee,1,4 lbs,2014,Washed / Wet,Green,7.58,7.75,7.5,7.58,7.58,7.58,10,10,10,7.58,0.11,10,0,3,m,NA,NA,NA,83.17
459,Arabica,mayra yessenia torres,Honduras,el cerron,13-01-2369,"olam honduras, s.a.",275,1 kg,2013,Natural / Dry,Green,7.5,7.5,7.5,7.67,7.67,7.67,10,10,10,7.67,0.1,0,0,5,m,1450,1450,1450,83.17
460,Arabica,,Honduras,los hicaques,13-111-193,cigrah,275,1 kg,2014/2015,Natural / Dry,Green,7.67,7.67,7.5,7.67,7.5,7.67,10,10,10,7.5,0.11,0,0,3,m,1350,1350,1350,83.17
461,Arabica,juan luis alvarado romero,Guatemala,nueva granada,11-326-10,"agricola nueva granada, s.a.",200,69 kg,2014,Washed / Wet,Green,7.33,7.83,7.17,8.17,7.33,7.67,10,10,10,7.67,0.09,0,0,1,ft,1524,1524,1524,83.17
462,Arabica,eileen koyanagi,United States (Hawaii),,KS011714,kona pacific farmers cooperative,6,100 lbs,2013,Natural / Dry,Bluish-Green,7.5,7.5,7.58,7.42,7.92,7.67,10,10,10,7.58,0.11,0,0,0,ft,NA,NA,NA,83.17
463,Arabica,balam hinyula,"Tanzania, United Republic Of",,4,taylor winch (t) ltd,300,1 kg,2014,Washed / Wet,Green,7.58,7.5,7.58,7.75,7.58,7.58,10,10,10,7.58,0.12,0,0,1,m,1800,1800,1800,83.17
464,Arabica,juan luis alvarado romero,Guatemala,finca el morito,11/23/0465,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.67,7.83,7.33,7.67,7.5,7.67,10,10,10,7.5,0.11,0,0,2,ft,1310.64,1310.64,1310.64,83.17
465,Arabica,nestor mendez gomez,Mexico,santa cecilia,016-2129,cesmach s.c.,45,1 kg,2013,Washed / Wet,Green,7.75,7.58,7.58,7.58,7.5,7.42,10,10,10,7.75,0.11,0,0,2,m,1500,1500,1500,83.17
466,Arabica,saul m. hernandez ramirez,Mexico,tlapacoya,1702765464,,10,1 kg,2012,Washed / Wet,None,7.75,7.67,7.58,7.5,7.42,7.58,10,10,10,7.67,0.12,3,0,8,m,532,532,532,83.17
467,Arabica,saul m. hernandez ramirez,Mexico,la loma,1702771046,,10,1 kg,2012,Washed / Wet,None,7.58,7.75,7.42,7.67,7.5,7.58,10,10,10,7.67,0.14,0,0,10,m,1089,1089,1089,83.17
468,Arabica,racafe & cia s.c.a,Colombia,,3-37-1691,c.i.racafe & cia s.c.a,275,70 kg,2012,Washed / Wet,Green,7.67,7.5,7.5,7.5,7.58,8.17,10,10,10,7.25,0.11,1,0,2,m,1600,1950,1775,83.17
469,Arabica,fernando mendoza aparicio,Mexico,el mirador,1702766681,,15,1 kg,2012,Washed / Wet,Green,7.75,7.5,7.42,7.75,7.58,7.58,10,10,10,7.58,0.13,0,0,5,m,700,700,700,83.17
470,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0140,exportadora de cafe condor s.a,250,70 kg,2012,Washed / Wet,Blue-Green,7.58,7.67,7.5,7.58,7.67,7.67,10,10,10,7.5,0.11,0,0,0,m,1750,1750,1750,83.17
471,Arabica,alfredo bojalil,Mexico,finca nueva linda,2222,ecomtrading,250,1 kg,2012,Washed / Wet,,7.5,7.75,7.58,7.58,7.67,7.5,10,10,10,7.58,0.11,0,0,5,m,1380,1380,1380,83.17
472,Arabica,nucoffee,Brazil,campo das flores,002/1251/0250,nucoffee,50,60 kg,2012,Natural / Dry,Green,7.75,7.67,7.58,7.5,7.58,7.58,10,10,10,7.5,0.12,0,0,1,m,1000,1000,1000,83.17
473,Arabica,nucoffee,Brazil,são francisco da serra,002/1251/0245,nucoffee,100,60 kg,2012,Natural / Dry,Green,7.92,7.58,7.5,7.58,7.42,7.5,10,10,10,7.67,0.11,0,0,4,m,950,950,950,83.17
474,Arabica,felipe isaza,Guatemala,conquista / morito,11-26-0236,coffee resources inc.,250,2 kg,2012,Washed / Wet,Green,7.75,7.5,7.67,7.5,7.92,8,10,10,9.33,7.5,0,0,0,10,ft,1402.08,1402.08,1402.08,83.17
475,Arabica,nucoffee,Brazil,fazenda do lobo,002/1251/0075,nucoffee,25,60 kg,2011,Semi-washed / Semi-pulped,Blue-Green,7.75,7.5,7.58,7.5,7.75,7.5,10,10,10,7.58,0.12,0,0,3,m,1000,1000,1000,83.17
476,Arabica,nucoffee,Brazil,olhos d'agua,,,90,60 kg,2011,,,7.58,7.75,7.67,7.5,7.67,7.58,10,10,10,7.42,0.02,0,0,2,m,900,900,900,83.17
477,Arabica,the coffee source inc.,El Salvador,several,9/29/1990,,250,69 kg,2010-2011,,,7.42,7.83,8.17,8.08,7.17,7.58,10,9.33,10,7.58,0.14,0,0,3,m,1200,1200,1200,83.17
478,Arabica,ethiopia commodity exchange,Ethiopia,tega and tula special coffee farm,010/0182/0008,,300,6,August to December,,,7.75,8,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,0.01,0,0,0,m,1850,1850,1850,83.17
479,Arabica,carcafe ltda ci,Colombia,,3-59-1694,carcafe ltda,275,70 kg,2016,Washed / Wet,Green,7.58,7.67,7.33,7.67,7.75,7.58,10,10,10,7.5,0,0,1,4,m,1799,1799,1799,83.08
480,Arabica,racafe & cia s.c.a,Colombia,,3-37-0278,racafe & cia s.c.a,275,70 kg,2016,Washed / Wet,Green,7.75,7.5,7.5,7.42,8,7.75,10,10,10,7.17,0,1,2,5,m,NA,NA,NA,83.08
481,Arabica,ipanema coffees,Brazil,capoeirinha,002/1660/0049,ipanema coffees,320,60 kg,2015,Pulped natural / honey,Bluish-Green,7.58,7.58,7.58,7.5,7.67,7.58,10,10,10,7.58,0.11,0,2,2,m,905,905,905,83.08
482,Arabica,ipanema coffees,Brazil,rio verde,002/4177/0164,ipanema coffees,320,2 kg,2015/2016,Natural / Dry,Green,7.33,7.67,7.67,7.33,7.75,7.42,10,10,10,7.92,0,0,0,3,m,1,1,1,83.08
483,Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,Taiwan,taiwan coffee laboratory,20,60 kg,2015,Natural / Dry,Green,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10,10,7.75,0,0,0,0,m,700,800,750,83.08
